JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,BusinessTravel,Department_1,Department_2,Department_3,DistanceFromHome,Education,EducationField_1,EducationField_2,EducationField_3,EducationField_4,EducationField_5,EducationField_6,Gender_1,Gender_2,JobLevel,JobRole_1,JobRole_2,JobRole_3,JobRole_4,JobRole_5,JobRole_6,JobRole_7,JobRole_8,JobRole_9,MaritalStatus_1,MaritalStatus_2,MaritalStatus_3,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
3,3,4.0,3.0,4.0,26,1,0,1,0,9,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,106860,1.0,14,1,3.0,2,3,0,2,0
2,3,3.0,4.0,3.0,32,0,1,0,0,2,4,0,0,0,1,0,0,0,1,4,0,1,0,0,0,0,0,0,0,1,0,0,21090,0.0,13,1,4.0,3,3,2,2,0
4,3,3.0,4.0,3.0,26,2,1,0,0,16,2,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,83800,0.0,14,0,8.0,3,7,7,7,0
3,3,2.0,4.0,4.0,55,1,0,1,0,7,3,1,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,1,50930,2.0,16,1,31.0,3,7,0,0,0
3,3,3.0,2.0,3.0,36,1,0,1,0,2,3,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,27200,4.0,14,1,8.0,3,5,0,4,0
3,3,4.0,3.0,4.0,24,1,0,1,0,1,3,1,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,1,28970,1.0,18,3,5.0,4,5,0,3,0
4,3,1.0,4.0,3.0,36,0,0,1,0,1,3,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,34520,2.0,13,3,18.0,4,11,0,9,0
3,3,4.0,4.0,3.0,38,1,0,1,0,29,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,37220,5.0,14,0,6.0,0,3,1,2,0
3,3,4.0,4.0,4.0,23,1,0,1,0,7,3,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,191870,1.0,11,1,5.0,2,5,1,4,0
3,3,1.0,3.0,2.0,45,1,0,1,0,22,3,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,1,0,0,132120,4.0,13,0,7.0,4,3,0,2,0
3,3,1.0,4.0,3.0,36,2,0,1,0,6,3,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,47710,4.0,13,1,16.0,2,13,1,12,0
3,3,3.0,4.0,3.0,59,1,0,1,0,3,4,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,40510,5.0,16,3,13.0,3,6,0,5,0
2,3,4.0,3.0,3.0,35,1,0,1,0,9,2,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,31400,1.0,13,1,17.0,2,17,5,15,0
3,3,1.0,3.0,3.0,33,1,0,1,0,16,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,20900,4.0,16,0,10.0,2,6,0,5,0
3,3,1.0,3.0,3.0,46,1,0,1,0,6,4,0,0,1,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,1,0,0,21740,3.0,11,1,23.0,3,12,4,9,0
3,3,3.0,4.0,3.0,36,2,0,1,0,5,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,13590,4.0,12,0,17.0,2,5,0,3,0
2,3,1.0,3.0,3.0,27,0,1,0,0,11,3,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,99850,1.0,14,1,3.0,3,3,1,2,0
2,3,4.0,4.0,2.0,54,1,1,0,0,1,3,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,22970,6.0,18,2,29.0,2,20,12,7,0
2,3,3.0,1.0,3.0,26,2,1,0,0,11,3,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,22670,1.0,19,3,7.0,2,7,0,7,0
3,3,3.0,1.0,3.0,25,1,1,0,0,11,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,23110,1.0,11,1,5.0,2,5,0,3,0
3,3,3.0,3.0,4.0,45,1,0,1,0,19,4,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,71190,4.0,15,0,9.0,2,5,0,3,0
2,3,2.0,3.0,3.0,25,1,0,1,0,2,3,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,190940,1.0,16,0,7.0,3,7,0,6,0
3,3,2.0,3.0,2.0,29,1,0,1,0,2,3,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,41570,1.0,17,3,6.0,2,6,1,2,0
3,3,2.0,4.0,3.0,34,1,0,1,0,14,4,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,61460,2.0,12,0,10.0,3,4,1,3,0
2,3,4.0,3.0,2.0,34,2,1,0,0,9,1,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,26570,2.0,13,1,5.0,3,3,0,2,0
3,3,2.0,2.0,3.0,33,1,1,0,0,3,3,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,1,0,0,97250,1.0,11,0,14.0,0,14,2,13,0
3,3,2.0,4.0,2.0,36,1,1,0,0,10,4,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,1,1,0,0,86860,1.0,13,0,18.0,2,18,4,11,0
2,3,1.0,2.0,3.0,22,1,0,1,0,16,5,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,29910,1.0,19,2,2.0,3,2,1,2,0
3,3,3.0,3.0,4.0,30,1,0,1,0,1,2,1,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,1,102210,0.0,19,1,6.0,2,5,1,3,0
2,3,4.0,3.0,1.0,32,1,0,1,0,6,3,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,36600,3.0,11,2,10.0,0,4,0,2,0
3,3,4.0,3.0,3.0,55,1,0,1,0,7,3,0,0,1,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,1,22720,2.0,17,1,21.0,2,5,0,2,0
3,3,4.0,4.0,2.0,31,1,1,0,0,10,2,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,112440,3.0,12,1,10.0,3,7,1,7,0
3,3,3.0,4.0,4.0,43,2,0,1,0,3,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,24080,1.0,12,1,25.0,3,25,4,12,0
4,4,4.0,4.0,3.0,53,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,44250,6.0,22,1,33.0,2,12,3,8,0
4,3,3.0,1.0,3.0,54,1,0,1,0,1,3,0,0,1,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,1,0,23620,6.0,13,1,9.0,2,5,1,4,0
3,3,3.0,4.0,3.0,21,1,1,0,0,2,3,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,137570,1.0,12,1,0.0,3,0,0,0,0
3,3,3.0,2.0,3.0,27,0,0,1,0,2,3,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,168230,0.0,17,0,6.0,3,5,1,4,0
3,3,3.0,4.0,3.0,48,2,1,0,0,10,4,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,0,0,22700,2.0,14,3,23.0,2,2,2,2,0
3,3,3.0,4.0,2.0,56,1,0,1,0,2,4,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,20420,7.0,12,0,30.0,6,10,1,1,0
3,3,2.0,3.0,3.0,51,1,0,1,0,1,3,0,1,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,1,0,0,80080,2.0,15,1,10.0,4,1,0,0,0
2,3,2.0,4.0,2.0,45,1,0,1,0,3,3,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,37600,0.0,14,1,10.0,2,9,3,8,0
3,3,3.0,2.0,3.0,41,1,0,1,0,5,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,66230,5.0,18,0,14.0,3,5,1,4,0
3,3,1.0,3.0,2.0,32,2,1,0,0,1,1,0,0,0,1,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,88580,6.0,16,1,10.0,2,5,1,3,0
2,3,4.0,1.0,3.0,54,1,1,0,0,8,2,0,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,61340,2.0,19,0,16.0,2,6,0,5,0
4,3,3.0,4.0,3.0,26,1,0,1,0,7,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,54540,1.0,13,1,3.0,5,3,0,2,0
2,3,4.0,1.0,4.0,46,1,1,0,0,4,3,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,26190,6.0,12,1,10.0,3,7,5,7,0
3,3,3.0,1.0,3.0,24,1,1,0,0,10,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,23560,0.0,13,0,2.0,5,1,0,0,0
3,3,4.0,2.0,2.0,44,1,1,0,0,24,5,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,25660,9.0,11,1,10.0,3,5,2,3,0
2,3,2.0,1.0,4.0,36,1,0,1,0,25,1,1,0,0,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,1,0,0,170070,9.0,12,1,6.0,2,1,0,0,0
3,3,1.0,4.0,2.0,44,1,0,1,0,22,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,104530,2.0,11,1,10.0,2,3,0,2,0
3,3,3.0,4.0,2.0,37,2,0,1,0,13,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,119040,1.0,12,1,6.0,4,6,1,3,0
3,3,4.0,4.0,2.0,52,1,0,1,0,5,4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,29110,2.0,17,2,26.0,3,9,7,8,0
3,3,1.0,3.0,3.0,34,0,1,0,0,1,2,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,86210,1.0,17,1,5.0,1,5,0,0,0
3,3,3.0,3.0,4.0,33,1,0,1,0,3,4,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,1,0,0,59020,0.0,12,1,14.0,2,13,3,7,0
3,3,4.0,3.0,3.0,39,1,0,1,0,12,5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,62200,1.0,14,2,20.0,2,20,11,10,0
3,3,3.0,3.0,2.0,34,1,1,0,0,9,4,0,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,27410,0.0,15,1,2.0,3,1,0,0,0
3,3,3.0,1.0,3.0,34,1,1,0,0,2,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,103120,1.0,12,0,6.0,2,6,1,3,0
4,3,2.0,1.0,3.0,29,1,0,1,0,16,2,1,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,1,36460,1.0,14,0,10.0,3,10,8,8,0
3,3,3.0,3.0,3.0,40,1,0,1,0,17,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,35780,2.0,14,1,20.0,2,5,0,2,0
3,3,2.0,2.0,3.0,46,1,0,1,0,9,3,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,1,164370,8.0,15,1,16.0,0,4,0,2,0
4,3,3.0,3.0,4.0,28,1,0,1,0,1,3,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,74570,3.0,11,2,10.0,1,8,1,7,0
3,3,1.0,4.0,3.0,33,1,1,0,0,26,2,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,42300,0.0,12,0,15.0,0,14,4,10,0
3,3,2.0,1.0,3.0,39,1,0,1,0,6,2,1,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,106090,2.0,17,1,10.0,2,7,7,7,0
3,4,3.0,4.0,1.0,40,2,0,1,0,26,4,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,194060,3.0,20,3,16.0,2,1,0,0,0
2,3,3.0,2.0,3.0,55,2,0,1,0,26,2,1,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,27890,3.0,13,1,17.0,2,8,6,7,0
2,3,2.0,4.0,4.0,31,1,0,1,0,1,4,1,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,1,0,61420,4.0,13,2,10.0,2,6,0,5,0
3,3,1.0,3.0,1.0,43,1,0,1,0,2,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,78610,1.0,14,2,20.0,1,20,1,8,0
1,3,4.0,2.0,3.0,24,0,0,1,0,10,3,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,51600,1.0,17,1,1.0,3,1,0,0,0
2,3,3.0,1.0,3.0,41,2,1,0,0,1,4,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,55610,0.0,11,0,10.0,2,9,1,7,0
2,3,1.0,4.0,3.0,31,1,0,1,0,8,5,1,0,0,0,0,0,0,1,5,0,0,1,0,0,0,0,0,0,1,0,0,131200,1.0,12,2,13.0,6,12,5,7,0
2,3,1.0,3.0,2.0,25,1,0,1,0,7,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,22160,2.0,13,3,6.0,2,3,1,2,0
3,3,3.0,1.0,3.0,45,1,1,0,0,29,2,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,29730,1.0,12,0,10.0,2,10,1,4,0
3,3,1.0,1.0,3.0,38,2,1,0,0,2,4,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,23680,6.0,11,1,17.0,3,15,4,12,0
2,3,3.0,1.0,3.0,41,2,1,0,0,1,4,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,55610,0.0,11,0,10.0,2,9,1,7,0
3,3,2.0,4.0,3.0,53,1,0,1,0,24,3,1,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,1,0,0,133200,3.0,11,0,11.0,2,4,1,2,0
3,3,4.0,2.0,2.0,34,1,0,1,0,9,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,32800,5.0,13,0,7.0,3,5,0,2,0
3,3,4.0,1.0,2.0,28,1,1,0,0,1,4,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,20330,2.0,15,1,5.0,5,3,1,2,0
3,3,4.0,2.0,3.0,56,1,0,1,0,24,4,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,32210,4.0,15,2,33.0,2,19,15,9,0
3,3,3.0,1.0,2.0,48,1,0,1,0,2,5,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,47650,8.0,12,1,10.0,4,8,7,6,0
3,3,1.0,3.0,2.0,28,1,0,0,1,1,1,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,63470,1.0,15,1,4.0,2,4,2,2,0
3,3,3.0,3.0,3.0,20,1,0,1,0,18,4,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,37430,1.0,13,1,2.0,2,2,2,2,0
3,4,2.0,4.0,2.0,44,1,0,1,0,10,3,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,1,25190,0.0,21,2,23.0,2,22,1,10,0
2,4,1.0,1.0,2.0,54,1,0,0,1,9,3,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,63230,4.0,23,1,24.0,2,4,1,2,0
3,3,2.0,4.0,4.0,37,1,0,1,0,8,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,41930,4.0,16,1,12.0,5,6,1,2,0
4,4,1.0,2.0,3.0,45,1,0,1,0,4,3,0,0,1,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,1,118360,1.0,22,0,10.0,2,10,7,7,0
2,4,3.0,1.0,3.0,35,1,1,0,0,4,4,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,180410,3.0,20,1,15.0,3,7,1,7,0
3,3,3.0,2.0,4.0,42,2,1,0,0,2,2,0,0,0,1,0,0,0,1,3,0,0,0,0,1,0,0,0,0,1,0,0,29560,5.0,13,0,23.0,2,20,4,8,0
3,3,4.0,1.0,3.0,46,1,1,0,0,12,3,0,0,0,1,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,89430,8.0,12,1,19.0,6,16,1,7,0
2,3,3.0,4.0,3.0,45,1,0,1,0,18,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,1,0,0,58110,0.0,14,0,25.0,4,24,1,7,0
3,3,4.0,1.0,3.0,27,1,0,1,0,2,1,1,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,1,44470,1.0,13,0,7.0,4,7,0,7,0
3,3,4.0,4.0,4.0,32,2,1,0,0,9,4,1,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,1,0,43270,8.0,13,0,4.0,4,0,0,0,0
4,3,4.0,1.0,3.0,37,1,0,1,0,7,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,20110,5.0,13,0,16.0,4,5,0,4,0
1,3,4.0,4.0,3.0,41,1,1,0,0,2,2,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,23870,3.0,17,1,12.0,1,5,1,0,0
3,3,4.0,4.0,3.0,38,1,0,1,0,29,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,37220,5.0,14,0,6.0,0,3,1,2,0
3,3,3.0,4.0,2.0,26,1,0,0,1,9,3,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,68110,1.0,11,1,8.0,4,8,2,2,0
3,3,2.0,2.0,2.0,37,1,0,1,0,1,4,0,0,0,0,1,0,1,0,5,0,1,0,0,0,0,0,0,0,1,0,0,39440,6.0,11,2,8.0,3,6,4,3,0
4,3,2.0,3.0,3.0,43,2,1,0,0,2,2,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,32110,4.0,13,0,18.0,2,3,1,2,0
3,3,1.0,4.0,3.0,40,1,1,0,0,1,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,48690,4.0,12,0,14.0,2,11,11,1,0
3,4,1.0,4.0,2.0,24,0,0,1,0,2,5,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,187220,0.0,22,1,6.0,3,5,3,4,0
3,3,3.0,4.0,4.0,37,1,0,1,0,1,3,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,53460,4.0,11,0,7.0,2,5,0,1,0
3,3,2.0,3.0,3.0,40,1,0,1,0,15,3,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,25710,7.0,14,0,22.0,1,20,5,13,0
2,4,1.0,1.0,1.0,33,1,0,1,0,9,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,76420,2.0,20,1,8.0,2,2,2,2,0
3,3,2.0,3.0,3.0,45,1,0,1,0,10,4,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,56050,1.0,12,2,1.0,2,1,0,0,0
2,3,2.0,3.0,1.0,53,1,1,0,0,14,2,1,0,0,0,0,0,1,0,5,0,0,0,0,0,0,1,0,0,1,0,0,35170,2.0,12,1,13.0,1,7,4,5,0
2,3,2.0,4.0,3.0,38,1,0,1,0,8,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,25140,3.0,11,0,15.0,2,1,1,0,0
2,3,3.0,2.0,2.0,26,1,1,0,0,17,3,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,57690,1.0,19,0,5.0,4,5,4,3,0
3,4,1.0,1.0,3.0,50,0,0,1,0,17,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,42980,1.0,20,1,31.0,6,31,14,7,0
3,4,3.0,1.0,3.0,55,1,0,1,0,3,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,73510,8.0,20,1,34.0,3,1,0,0,0
2,3,2.0,4.0,3.0,54,2,1,0,0,10,3,1,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,1,37610,3.0,12,0,26.0,3,14,1,12,0
3,3,4.0,4.0,3.0,42,1,1,0,0,15,1,0,0,0,1,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,46680,9.0,18,2,8.0,2,4,0,2,0
3,3,2.0,4.0,3.0,36,2,0,1,0,1,3,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,23050,1.0,17,0,8.0,3,8,1,7,0
3,3,1.0,1.0,3.0,38,1,0,1,0,8,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,68700,1.0,11,1,8.0,5,8,7,7,0
3,3,3.0,1.0,3.0,31,2,0,1,0,5,2,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,65020,1.0,12,0,4.0,3,4,0,3,0
2,3,2.0,4.0,3.0,29,2,1,0,0,2,4,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,1,64990,1.0,18,3,10.0,3,10,2,8,0
3,4,4.0,4.0,3.0,25,1,0,1,0,26,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,88530,1.0,22,1,2.0,3,2,2,1,0
3,3,4.0,2.0,2.0,51,1,0,1,0,4,1,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,1,0,40280,3.0,14,0,29.0,3,5,0,3,0
1,3,4.0,2.0,2.0,29,2,0,1,0,1,4,0,0,1,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,1,27160,0.0,18,0,8.0,2,7,1,1,0
3,3,3.0,2.0,3.0,32,1,0,1,0,3,2,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,1,0,0,0,1,0,53630,1.0,13,0,6.0,4,6,4,1,0
3,3,3.0,4.0,4.0,43,2,0,1,0,3,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,24080,1.0,12,1,25.0,3,25,4,12,0
3,3,3.0,3.0,2.0,35,1,0,1,0,6,4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,119960,1.0,19,2,16.0,3,16,10,1,0
3,3,1.0,4.0,3.0,45,0,0,1,0,9,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,95250,9.0,19,0,22.0,3,20,11,8,0
4,3,4.0,2.0,1.0,35,1,0,1,0,23,4,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,63340,1.0,14,0,11.0,2,11,3,3,0
3,3,4.0,3.0,2.0,34,2,0,1,0,25,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,22590,1.0,14,0,8.0,2,8,7,7,0
3,3,4.0,1.0,3.0,36,1,0,1,0,2,2,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,114160,6.0,16,0,13.0,2,5,0,4,0
3,4,1.0,2.0,3.0,33,1,0,1,0,7,2,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,37370,8.0,22,2,8.0,2,5,0,2,0
2,3,4.0,1.0,4.0,42,0,0,1,0,5,4,0,0,1,0,0,0,0,1,5,0,0,1,0,0,0,0,0,0,1,0,0,170460,7.0,11,0,10.0,3,4,0,3,0
3,3,4.0,3.0,3.0,38,2,1,0,0,18,4,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,41620,0.0,15,1,10.0,1,9,1,8,0
3,3,4.0,4.0,3.0,38,2,1,0,0,3,3,0,0,0,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,49070,1.0,11,1,1.0,3,1,0,0,0
3,3,1.0,2.0,3.0,55,1,0,1,0,1,3,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,120310,3.0,11,0,37.0,5,10,7,7,0
3,3,3.0,3.0,3.0,39,2,0,1,0,12,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,99910,1.0,16,1,8.0,3,8,0,7,0
3,3,3.0,2.0,4.0,34,2,1,0,0,14,4,0,0,1,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,1,88340,4.0,13,1,15.0,1,11,5,10,0
3,4,4.0,4.0,1.0,35,1,0,1,0,2,1,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,106090,1.0,22,0,10.0,3,10,0,7,0
3,3,4.0,2.0,3.0,39,1,1,0,0,10,3,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,26840,4.0,12,0,7.0,2,5,1,0,0
2,3,4.0,4.0,2.0,54,1,1,0,0,27,4,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,31310,4.0,14,0,14.0,3,7,1,7,0
3,4,3.0,2.0,2.0,27,1,0,1,0,15,4,0,0,1,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,1,0,39020,1.0,22,0,4.0,2,4,1,2,0
2,3,2.0,4.0,3.0,54,2,1,0,0,10,3,1,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,1,37610,3.0,12,0,26.0,3,14,1,12,0
3,3,2.0,3.0,2.0,33,1,1,0,0,1,3,1,0,0,0,0,0,1,0,5,0,0,1,0,0,0,0,0,0,0,1,0,12230,1.0,13,1,10.0,3,10,0,9,0
3,3,2.0,2.0,2.0,58,0,0,1,0,2,4,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,23760,4.0,12,1,37.0,3,16,14,14,0
3,3,2.0,1.0,3.0,40,1,0,1,0,22,2,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,23230,2.0,16,1,18.0,2,1,0,0,0
3,3,4.0,4.0,3.0,30,1,0,1,0,13,3,1,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,1,0,0,41970,1.0,13,0,11.0,3,10,1,9,0
