JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,Attrition,BusinessTravel,Department_1,Department_2,Department_3,DistanceFromHome,Education,EducationField_1,EducationField_2,EducationField_3,EducationField_4,EducationField_5,EducationField_6,Gender_1,Gender_2,JobLevel,JobRole_1,JobRole_2,JobRole_3,JobRole_4,JobRole_5,JobRole_6,JobRole_7,JobRole_8,JobRole_9,MaritalStatus_1,MaritalStatus_2,MaritalStatus_3,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
2,3,2.0,1.0,3.0,41,0,1,0,1,0,7,3,0,0,0,0,1,0,1,0,3,0,1,0,0,0,0,0,0,0,1,0,0,27820,1.0,14,0,10.0,2,10,0,7
2,3,3.0,1.0,3.0,28,0,1,0,1,0,7,3,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,1,119570,1.0,13,0,10.0,2,10,1,8
3,3,1.0,1.0,3.0,25,1,1,0,1,0,5,2,1,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,1,0,0,26600,5.0,13,0,6.0,3,2,0,2
2,4,4.0,3.0,3.0,52,0,1,0,1,0,26,2,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,1,0,0,33750,2.0,21,0,28.0,2,5,0,4
3,3,1.0,4.0,2.0,45,0,1,0,1,0,2,3,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,50980,3.0,14,1,8.0,4,2,0,2
3,3,4.0,4.0,1.0,52,0,1,0,1,0,12,3,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,48780,2.0,11,1,31.0,3,5,1,4
2,3,1.0,3.0,3.0,42,0,2,1,0,0,10,3,0,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,28370,2.0,13,1,19.0,0,5,0,2
3,4,3.0,4.0,3.0,30,0,1,1,0,0,25,3,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,24060,2.0,20,1,11.0,5,5,0,2
3,3,1.0,1.0,1.0,60,0,1,0,1,0,10,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,22690,5.0,18,1,33.0,4,29,11,10
2,3,3.0,3.0,2.0,46,0,1,1,0,0,19,4,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,41080,2.0,14,0,19.0,5,10,0,8
3,3,4.0,4.0,4.0,42,0,2,0,1,0,18,4,0,0,0,0,1,0,0,1,4,0,0,1,0,0,0,0,0,0,1,0,0,132060,0.0,13,2,7.0,2,6,0,4
2,3,1.0,2.0,3.0,24,1,1,0,1,0,27,2,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,104220,1.0,17,1,6.0,0,5,1,4
3,4,4.0,3.0,2.0,34,1,2,0,1,0,5,3,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,137440,0.0,20,1,3.0,3,2,1,0
3,3,4.0,4.0,3.0,38,0,2,1,0,0,3,3,0,0,0,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,49070,1.0,11,1,1.0,3,1,0,0
2,3,3.0,3.0,3.0,40,0,1,1,0,0,26,4,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,34820,0.0,18,1,21.0,2,20,1,12
4,4,1.0,4.0,1.0,26,0,1,0,1,0,3,2,0,0,1,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,1,24360,1.0,24,0,3.0,2,3,0,2
2,3,3.0,4.0,1.0,30,0,0,0,1,0,15,3,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,23800,4.0,18,3,9.0,2,5,1,4
3,3,2.0,3.0,3.0,29,0,1,0,1,0,8,3,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,1,0,0,194310,1.0,11,0,10.0,3,10,0,7
2,3,3.0,2.0,4.0,29,1,1,0,1,0,19,4,1,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,17900,5.0,16,1,6.0,4,2,1,1
3,3,1.0,4.0,4.0,19,1,1,0,1,0,4,3,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,76440,1.0,15,2,1.0,2,1,0,0
3,3,3.0,1.0,3.0,30,0,0,0,1,0,2,4,1,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,1,0,0,51310,0.0,15,1,10.0,2,9,7,8
3,3,1.0,4.0,2.0,57,0,1,0,1,0,2,2,1,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,1,63060,3.0,12,1,32.0,3,1,0,0
3,3,2.0,3.0,3.0,50,0,1,1,0,0,10,4,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,0,0,47870,0.0,12,0,28.0,3,27,15,7
3,4,3.0,4.0,2.0,30,0,0,1,0,0,10,2,1,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,188800,0.0,22,1,12.0,3,11,6,7
3,4,3.0,1.0,4.0,60,0,2,0,1,0,16,3,1,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,1,0,0,23390,4.0,20,0,22.0,4,18,13,11
2,3,1.0,4.0,3.0,47,0,1,0,1,0,1,3,0,0,0,0,1,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,1,135700,5.0,16,2,20.0,2,5,0,4
2,4,1.0,3.0,1.0,46,0,1,1,0,0,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,67120,6.0,21,1,26.0,3,3,0,1
3,3,4.0,3.0,3.0,35,0,1,0,1,0,15,2,0,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,54060,0.0,12,1,6.0,2,5,4,3
3,3,3.0,3.0,3.0,54,0,1,0,1,0,2,4,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,89380,7.0,11,3,19.0,2,1,0,0
4,3,4.0,3.0,3.0,34,0,1,1,0,0,8,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,24390,3.0,11,2,14.0,2,7,5,7
2,3,3.0,4.0,3.0,46,0,1,0,1,0,2,3,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,88370,2.0,18,0,15.0,3,3,1,2
3,3,3.0,2.0,4.0,31,0,1,0,1,0,7,3,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1,53430,1.0,14,1,13.0,3,13,0,8
2,4,2.0,3.0,4.0,33,1,1,0,1,0,10,3,1,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,1,0,0,67280,7.0,22,0,15.0,2,7,7,7
3,4,1.0,4.0,3.0,33,1,1,1,0,0,5,4,0,0,0,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1,66520,7.0,25,0,8.0,5,4,1,3
3,3,4.0,2.0,3.0,30,0,1,0,1,0,2,3,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,48500,0.0,12,1,4.0,4,3,1,2
1,4,4.0,3.0,3.0,35,0,1,0,1,0,12,2,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,1,0,0,28090,4.0,23,1,10.0,2,8,0,0
2,3,1.0,3.0,3.0,31,1,2,0,1,0,22,2,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,56890,3.0,15,2,12.0,2,1,0,0
4,4,2.0,1.0,3.0,34,1,2,1,0,0,17,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,20010,9.0,22,1,11.0,5,3,0,2
2,3,2.0,3.0,3.0,42,0,2,0,1,0,2,4,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,29770,4.0,15,3,8.0,3,2,2,0
3,3,2.0,4.0,2.0,36,0,0,0,1,0,3,4,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,40250,1.0,11,0,10.0,3,10,9,7
3,3,3.0,3.0,3.0,22,1,2,0,1,0,7,3,0,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,37850,5.0,13,2,4.0,2,2,1,2
3,3,2.0,4.0,3.0,48,0,1,0,1,0,6,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,108540,2.0,14,1,14.0,6,9,6,7
3,3,1.0,2.0,3.0,55,0,1,0,1,0,1,3,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,120310,3.0,11,0,37.0,5,10,7,7
2,3,4.0,4.0,3.0,41,0,0,0,1,0,3,2,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,99360,7.0,17,1,16.0,2,14,1,10
2,3,2.0,3.0,3.0,35,0,1,0,1,0,22,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,29660,9.0,18,0,15.0,2,11,6,9
3,3,2.0,3.0,3.0,40,0,1,0,1,0,15,3,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,25710,7.0,14,0,22.0,1,20,5,13
3,3,3.0,3.0,3.0,39,0,2,0,1,0,12,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,99910,1.0,16,1,8.0,3,8,0,7
2,3,2.0,4.0,4.0,31,0,1,0,1,0,1,4,1,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,1,0,61420,4.0,13,2,10.0,2,6,0,5
3,3,4.0,1.0,2.0,42,0,1,0,1,0,5,3,0,0,1,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,1,0,0,53900,1.0,14,0,10.0,3,10,5,8
3,4,4.0,2.0,4.0,45,0,1,0,1,0,2,1,0,0,1,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,1,0,0,44040,0.0,23,0,9.0,2,8,3,7
2,3,4.0,4.0,4.0,29,0,1,0,1,0,5,3,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,51300,4.0,11,0,8.0,3,3,1,2
3,3,1.0,3.0,3.0,33,0,1,0,1,0,16,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,20900,4.0,16,0,10.0,2,6,0,5
3,3,3.0,4.0,2.0,31,0,1,0,1,0,2,4,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,29090,9.0,14,2,10.0,2,5,0,1
4,3,2.0,2.0,3.0,18,1,2,0,1,0,2,3,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,34680,1.0,18,2,0.0,4,0,0,0
2,3,3.0,1.0,3.0,40,0,0,0,1,0,1,4,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,30680,3.0,19,0,20.0,3,1,0,1
2,3,1.0,3.0,3.0,41,0,0,0,1,0,23,3,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,26700,2.0,15,2,10.0,2,8,0,7
2,3,1.0,3.0,3.0,26,0,1,0,1,0,9,4,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,1,26930,5.0,17,3,8.0,3,0,0,0
2,3,1.0,3.0,3.0,35,0,1,0,1,0,16,4,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,95260,1.0,15,0,5.0,2,5,0,3
2,3,4.0,4.0,3.0,34,0,1,0,1,0,26,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,52370,1.0,19,1,10.0,3,10,5,7
1,4,3.0,4.0,1.0,26,1,1,1,0,0,1,3,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,1,0,24260,1.0,22,0,1.0,3,1,0,0
3,3,2.0,4.0,4.0,37,0,1,0,1,0,8,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,41930,4.0,16,1,12.0,5,6,1,2
3,3,1.0,3.0,2.0,46,0,2,0,1,0,4,1,0,0,1,0,0,0,0,1,5,0,0,0,1,0,0,0,0,0,1,0,0,29110,5.0,13,0,28.0,3,2,1,2
3,3,2.0,1.0,3.0,41,0,1,0,1,0,24,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,26610,7.0,14,1,22.0,2,18,11,8
3,3,1.0,2.0,3.0,37,0,0,0,1,0,7,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,20280,1.0,16,1,9.0,3,9,7,7
2,4,4.0,3.0,3.0,32,1,0,0,1,0,7,2,1,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,32980,8.0,22,0,6.0,4,4,1,2
2,3,4.0,4.0,3.0,24,0,2,1,0,0,22,3,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,29350,0.0,14,2,3.0,5,2,2,1
3,3,3.0,3.0,3.0,38,0,1,0,1,0,5,3,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,154270,3.0,16,1,18.0,2,1,0,0
3,3,2.0,2.0,2.0,37,0,1,0,1,0,1,4,0,0,0,0,1,0,1,0,5,0,1,0,0,0,0,0,0,0,1,0,0,39440,6.0,11,2,8.0,3,6,4,3
1,3,4.0,3.0,3.0,49,0,1,1,0,0,21,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,40110,1.0,18,2,31.0,2,31,0,9
2,3,2.0,4.0,3.0,24,0,1,1,0,0,1,3,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,34070,1.0,15,2,6.0,2,6,1,4
3,3,1.0,2.0,4.0,26,0,1,0,1,0,19,4,0,0,0,0,1,0,1,0,4,0,0,1,0,0,0,0,0,0,1,0,0,119940,1.0,14,1,6.0,6,5,1,4
1,3,4.0,2.0,3.0,24,0,1,1,0,0,7,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,12320,1.0,12,0,1.0,4,1,0,0
3,3,1.0,2.0,3.0,50,0,2,1,0,0,2,2,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,29600,1.0,14,3,32.0,2,32,10,7
2,3,2.0,3.0,3.0,25,0,1,0,1,0,2,3,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,190940,1.0,16,0,7.0,3,7,0,6
3,4,1.0,3.0,3.0,24,1,2,0,1,0,2,3,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,39190,1.0,21,0,6.0,3,6,1,2
3,3,2.0,1.0,4.0,30,1,2,0,1,0,9,3,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,68250,1.0,14,0,1.0,2,1,0,0
3,3,2.0,4.0,3.0,34,0,1,1,0,0,6,2,1,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,1,0,0,102480,1.0,12,1,6.0,4,6,1,3
2,3,2.0,1.0,1.0,31,1,1,0,1,0,9,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,189470,2.0,12,2,9.0,2,3,1,2
3,3,1.0,4.0,3.0,35,0,1,0,1,0,2,3,1,0,0,0,0,0,1,0,5,0,0,1,0,0,0,0,0,0,0,1,0,24960,4.0,17,3,9.0,3,3,0,2
3,3,1.0,4.0,4.0,31,0,1,1,0,0,1,3,0,0,0,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,1,64650,4.0,17,0,13.0,3,7,5,7
3,3,1.0,3.0,2.0,27,0,1,1,0,0,22,4,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,22060,0.0,14,1,6.0,4,5,0,3
3,3,4.0,3.0,2.0,37,0,1,1,0,0,9,4,0,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,20860,4.0,14,0,17.0,3,3,1,0
1,3,4.0,2.0,4.0,20,0,1,0,1,0,17,4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,22930,1.0,13,2,1.0,3,1,0,0
3,3,3.0,4.0,3.0,42,0,1,0,1,0,28,4,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,26450,1.0,15,0,10.0,5,10,2,2
3,3,2.0,4.0,2.0,43,0,1,0,1,0,10,5,0,0,0,0,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,1,26830,4.0,11,0,21.0,3,1,0,0
4,3,3.0,1.0,2.0,38,0,1,0,0,1,2,4,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,20140,3.0,17,1,8.0,5,0,0,0
3,3,4.0,3.0,3.0,43,0,2,1,0,0,4,3,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,34190,3.0,11,1,10.0,5,8,4,7
4,3,4.0,1.0,1.0,48,0,1,0,1,0,8,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,53760,7.0,13,1,21.0,3,3,0,2
4,4,1.0,3.0,4.0,44,0,1,1,0,0,29,4,0,0,0,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,19510,4.0,22,3,10.0,4,2,0,2
2,4,3.0,3.0,3.0,34,0,1,0,1,0,13,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,23410,1.0,20,2,8.0,3,8,0,6
3,3,3.0,1.0,3.0,27,1,1,1,0,0,27,3,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,22930,0.0,18,0,5.0,0,4,0,2
1,3,3.0,3.0,3.0,21,0,1,1,0,0,16,2,1,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1,0,87260,1.0,11,1,3.0,2,3,1,2
3,3,4.0,4.0,4.0,44,0,1,0,1,0,2,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,40110,4.0,14,1,26.0,2,2,0,1
2,3,1.0,3.0,3.0,22,0,1,0,1,0,2,2,0,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,195450,0.0,14,0,3.0,3,2,2,2
3,3,3.0,3.0,3.0,33,0,1,1,0,0,13,4,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,45680,0.0,18,1,6.0,2,5,1,2
3,3,1.0,4.0,2.0,32,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,30220,1.0,16,1,6.0,3,6,0,5
3,3,3.0,3.0,3.0,30,0,2,0,1,0,4,5,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,1,57720,1.0,17,0,1.0,3,1,0,0
2,3,4.0,1.0,4.0,53,0,1,0,1,0,24,3,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,1,0,22690,7.0,11,1,18.0,2,14,8,10
3,3,2.0,4.0,2.0,34,0,1,0,1,0,1,5,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,53810,1.0,12,0,10.0,0,10,8,8
3,3,1.0,1.0,3.0,45,1,2,0,1,0,19,4,1,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,1,0,0,34410,2.0,13,1,5.0,5,1,0,0
4,3,3.0,4.0,3.0,26,0,1,0,1,0,7,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,54540,1.0,13,1,3.0,5,3,0,2
2,3,3.0,3.0,3.0,37,0,1,0,1,0,4,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,98840,1.0,14,0,10.0,3,10,7,8
3,3,2.0,3.0,2.0,29,0,1,0,1,0,2,3,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,41570,1.0,17,3,6.0,2,6,1,2
3,3,2.0,4.0,3.0,35,0,1,0,1,0,10,5,0,0,1,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,1,0,134580,1.0,11,0,17.0,3,17,11,8
3,4,3.0,4.0,1.0,33,0,2,0,1,0,8,3,0,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,1,90690,3.0,25,1,15.0,3,13,4,7
2,3,3.0,2.0,4.0,54,0,1,0,1,0,5,2,1,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,40140,2.0,19,1,16.0,4,9,7,1
2,3,2.0,2.0,3.0,36,0,1,0,1,0,8,3,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,59150,2.0,13,1,13.0,3,3,0,2
1,3,1.0,4.0,3.0,27,0,1,1,0,0,9,3,0,0,0,1,0,0,0,1,5,0,0,0,0,1,0,0,0,0,0,1,0,59930,0.0,14,1,5.0,3,4,1,1
2,3,4.0,3.0,3.0,20,1,1,0,1,0,1,3,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,1,0,0,1,0,61620,1.0,12,3,1.0,2,1,1,1
3,3,1.0,1.0,3.0,33,1,2,0,1,0,15,4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,24060,1.0,11,0,10.0,3,10,9,7
4,3,3.0,3.0,3.0,35,0,0,0,1,0,2,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,187400,1.0,19,1,1.0,2,1,0,0
3,3,1.0,1.0,4.0,23,0,1,0,1,0,2,3,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,76370,2.0,11,1,5.0,3,3,0,2
3,3,4.0,2.0,3.0,25,0,1,0,1,0,11,3,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,100960,0.0,11,1,4.0,3,3,1,2
2,4,4.0,4.0,3.0,38,0,1,0,1,0,16,3,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,1,0,147560,0.0,20,1,8.0,3,7,0,5
2,3,2.0,4.0,3.0,29,0,2,1,0,0,2,4,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,1,64990,1.0,18,3,10.0,3,10,2,8
4,3,2.0,2.0,3.0,48,0,1,0,1,0,16,3,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,97240,3.0,13,0,12.0,2,2,2,2
3,3,4.0,4.0,3.0,27,0,2,1,0,0,4,3,0,0,0,0,1,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,1,21940,1.0,12,0,6.0,5,6,0,4
4,3,4.0,4.0,3.0,37,0,1,0,1,0,16,3,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,1,0,33880,3.0,11,0,4.0,2,1,0,0
4,3,4.0,3.0,3.0,50,0,1,1,0,0,5,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,54730,1.0,19,1,20.0,2,20,3,8
3,4,4.0,2.0,4.0,34,0,1,0,1,0,18,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,27030,1.0,21,1,9.0,2,8,7,7
1,3,1.0,3.0,3.0,24,1,1,0,1,0,17,2,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,25010,9.0,12,0,4.0,3,2,2,0
3,3,4.0,3.0,3.0,39,0,1,0,1,0,12,5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,62200,1.0,14,2,20.0,2,20,11,10
1,3,4.0,4.0,2.0,32,0,1,0,1,0,2,3,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,1,0,30380,1.0,11,0,10.0,5,10,0,8
2,3,2.0,3.0,3.0,50,1,2,0,1,0,4,2,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,1,0,1,0,0,44240,3.0,14,1,18.0,2,4,1,3
2,3,2.0,4.0,2.0,38,0,1,0,1,0,9,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,43120,0.0,12,1,10.0,2,9,1,8
2,4,3.0,1.0,3.0,27,0,1,0,1,0,10,3,0,0,1,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,1,0,0,132450,1.0,23,1,9.0,3,9,0,7
3,3,4.0,1.0,3.0,47,0,1,0,1,0,2,3,0,0,1,0,0,0,1,0,5,0,0,1,0,0,0,0,0,0,0,1,0,50210,2.0,17,0,20.0,3,7,1,7
3,3,4.0,1.0,3.0,40,0,2,0,1,0,3,4,0,0,1,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,1,0,0,51260,5.0,18,0,20.0,2,18,1,12
3,3,3.0,3.0,3.0,53,0,1,0,1,0,7,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,28590,3.0,18,1,32.0,2,5,1,3
3,4,2.0,4.0,2.0,41,0,1,1,0,0,6,3,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,102390,3.0,24,3,23.0,3,21,12,6
4,4,1.0,1.0,3.0,60,0,1,0,1,0,8,2,1,0,0,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0,1,0,53290,8.0,20,0,10.0,3,2,2,2
2,3,4.0,1.0,2.0,27,0,2,0,1,0,29,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,43250,1.0,14,0,9.0,2,9,1,7
3,3,4.0,3.0,3.0,41,0,1,0,1,0,3,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,72600,1.0,16,0,22.0,2,22,2,10
4,4,4.0,2.0,3.0,50,0,1,1,0,0,9,3,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,23220,7.0,25,1,4.0,0,2,2,2
2,3,1.0,2.0,3.0,28,1,1,1,0,0,2,4,1,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,1,0,20750,7.0,18,3,10.0,0,7,3,7
3,3,1.0,1.0,3.0,36,0,0,0,1,0,10,4,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,41520,9.0,19,1,10.0,3,8,0,5
3,3,3.0,3.0,4.0,38,0,1,0,1,0,1,3,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,1,0,96190,4.0,13,1,10.0,2,1,0,0
2,3,1.0,3.0,3.0,44,0,0,0,1,0,8,2,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,135030,2.0,12,0,9.0,6,5,1,4
2,4,4.0,3.0,2.0,47,0,2,0,1,0,27,3,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,54410,9.0,22,1,28.0,6,22,11,13
3,3,3.0,4.0,2.0,30,0,1,0,1,0,8,3,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,52090,7.0,14,1,10.0,3,8,7,7
